Customer ID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Recency_scaled,Frequency_scaled,Monetary_scaled
12370,51,7,4320.31,8.371313876010715,2.0794415416798357,-0.718188753880808,0.654643185938614,1.1059406575367758
12371,45,5,4067.38,8.31100016480189,1.791759469228055,-0.7468528769020781,0.2992073267345332,1.0624790099301915
12372,72,3,1298.04,7.169380809114136,1.3862943611198906,-0.6178643233063628,-0.20175138038774237,0.2398359136370775
12373,311,3,1127.65,7.028777507229587,1.3862943611198906,0.5239232437075625,-0.20175138038774237,0.13851813636300608
12374,25,4,2989.2200000000003,8.003102242273277,1.6094379124341003,-0.842399953639645,0.07394609082159041,0.8406098737166032
12375,11,2,457.5,6.127960291696519,1.0986122886681098,-0.909282907355942,-0.5571872395918231,-0.5106045853990369
12376,390,2,503.15,6.222873842839224,1.0986122886681098,0.9013341968209521,-0.5571872395918231,-0.4422105298820197
12377,315,4,3426.32,8.139533893646055,1.6094379124341003,0.5430326590550759,0.07394609082159041,0.938921588175991
12378,130,2,5416.32,8.597356507200939,1.0986122886681098,-0.34077780076741854,-0.5571872395918231,1.2688254308985092
12379,82,4,1620.22,7.390934231218893,1.6094379124341003,-0.5700907849375793,0.07394609082159041,0.3994857936487846
12380,22,11,9676.300000000001,9.177538215743802,2.4849066497880004,-0.8567320151502801,1.15560189306089,1.6869004002395795
12381,5,5,1845.31,7.520944331624911,1.791759469228055,-0.937947030377212,0.2992073267345332,0.49317018242034116
12383,185,5,1850.56,7.523783805985769,1.791759469228055,-0.07802333973910935,0.2992073267345332,0.49521628821595803
12384,29,2,585.27,6.373780434317173,1.0986122886681098,-0.8232905382921317,-0.5571872395918231,-0.33346827262616546
12385,379,1,1938.4,7.570133925870446,0.6931471805599453,0.8487833046152902,-1.058145946714099,0.5286158674588288
12386,338,2,660.8,6.4949633954875114,1.0986122886681098,0.652911797303278,-0.5571872395918231,-0.24614465998902862
12387,415,1,143.94,4.976319863681136,0.6931471805599453,1.0207680427429107,-1.058145946714099,-1.3404687978432628
12388,16,8,3901.11,8.269272711457157,2.1972245773362196,-0.8853961381715503,0.8001660338568091,1.032410492565875
12389,403,3,1433.33,7.268453120207762,1.3862943611198906,0.9634397967003706,-0.20175138038774237,0.31122674311883225
12390,80,1,549.84,6.311444385858925,0.6931471805599453,-0.5796454926113359,-1.058145946714099,-0.3783872026170448
12391,22,6,2773.42,7.928196995326099,1.9459101490553132,-0.8567320151502801,0.48966298795922886,0.7866336652980758
12392,591,1,234.75000000000003,5.462771921513567,0.6931471805599453,1.8615823180335,-1.058145946714099,-0.9899347734684332
12393,72,6,2399.4500000000003,7.783411498760109,1.9459101490553132,-0.6178643233063628,0.48966298795922886,0.682302227152804
12394,64,2,1272.48,7.149508589545504,1.0986122886681098,-0.6560831540013895,-0.5571872395918231,0.22551612818958255
12395,19,15,5067.27,8.53075481547577,2.772588722239781,-0.8710640766609151,1.5110377522649707,1.220832707556722
12396,674,1,931.43,6.837794081676172,0.6931471805599453,2.258102686494403,-1.058145946714099,0.000896786694072814
12397,36,2,2409.9,7.7877554007552545,1.0986122886681098,-0.7898490614339833,-0.5571872395918231,0.685432413207794
12398,46,1,1635.6599999999999,7.4004128587924045,0.6931471805599453,-0.7420755230651997,-1.058145946714099,0.4063160278217026
12399,119,7,1962.3,7.582382009904704,2.0794415416798357,-0.3933286929730804,0.654643185938614,0.5374417530076331
12400,414,1,205.25,5.32908902521479,0.6931471805599453,1.0159906889060324,-1.058145946714099,-1.0862657538295757
12401,303,1,84.3,4.446174454497633,0.6931471805599453,0.48570441301253575,-1.058145946714099,-1.7224879522343173
12402,323,6,1256.9,7.137198942844827,1.9459101490553132,0.5812514897501027,0.48966298795922886,0.2166458810045926
12403,50,2,1019.36,6.927910785185701,1.0986122886681098,-0.7229661077176863,-0.5571872395918231,0.06583426662857028
12404,682,1,63.24,4.162626069638506,0.6931471805599453,2.29632151718943,-1.058145946714099,-1.9268109782125342
12405,149,1,1710.39,7.445061184797548,0.6931471805599453,-0.2500080778667299,-1.058145946714099,0.4384893060393343
12406,22,5,6390.36,8.762702357276806,1.791759469228055,-0.8567320151502801,0.2992073267345332,1.3879725191008505
12407,50,5,1708.1200000000001,7.4437338971514055,1.791759469228055,-0.7229661077176863,0.2992073267345332,0.4375328716433562
12408,33,8,4340.7699999999995,8.37603737805411,2.1972245773362196,-0.8041811229446183,0.8001660338568091,1.1093443807891596
12409,79,7,23419.29,10.061358019654037,2.0794415416798357,-0.5844228464482143,0.654643185938614,2.3237749034892867
12410,309,3,1013.71,6.9223581363660704,1.3862943611198906,0.5143685360338058,-0.20175138038774237,0.0618330658825848
12411,410,1,346.9,5.8519150821578965,0.6931471805599453,0.996881273558519,-1.058145946714099,-0.7095208745810196
12412,75,6,2596.93,7.862470253064629,1.9459101490553132,-0.6035322617957277,0.48966298795922886,0.7392714245530759
12413,67,4,999.45,6.908205177762502,1.6094379124341003,-0.6417510924907545,0.07394609082159041,0.05163454075304758
12414,217,6,952.41,6.860045031492727,1.9459101490553132,0.07485198304099779,0.48966298795922886,0.016930668881998765
12415,24,28,144458.37,11.88075357052652,3.367295829986474,-0.8471773074765234,2.245808014503504,3.634818888417153
12416,657,1,202.56,5.315960801720632,0.6931471805599453,2.176887671267471,-1.058145946714099,-1.095725861850919
12417,3,20,6816.91,8.827308252258714,3.044522437723423,-0.9475017380509687,1.8470162614078611,1.4345270849654825
12418,113,4,2021.2,7.6119413066572985,1.6094379124341003,-0.42199281599435046,0.07394609082159041,0.5587419799910415
12419,386,2,503.01,6.222596109144375,1.0986122886681098,0.8822247814734386,-0.5571872395918231,-0.44241066288216335
12420,64,1,600.39,6.3992436425478765,0.6931471805599453,-0.6560831540013895,-1.058145946714099,-0.315119659004559
12421,16,6,1098.6,7.00270175629109,1.9459101490553132,-0.8853961381715503,0.48966298795922886,0.11972812865742527
12422,96,17,5231.8,8.562701786647002,2.8903717578961645,-0.5032078312212823,1.6565606001831652,1.2438534763887785
12423,1,10,2622.39,7.872222653526559,2.3978952727983707,-0.9570564457247255,1.0480979277381186,0.7462989375961246
12424,163,4,3340.03,8.114034421663943,1.6094379124341003,-0.18312512415043303,0.07394609082159041,0.9205468431432504
12425,78,2,1741.41,7.4630244913725114,1.0986122886681098,-0.5892002002850927,-0.5571872395918231,0.4514335418451367
12426,195,2,1345.21,7.205048515865767,1.0986122886681098,-0.030249801370325877,-0.5571872395918231,0.2655378190696108
12427,22,3,1129.3,7.030238363196686,1.3862943611198906,-0.8567320151502801,-0.20175138038774237,0.1395708191771376
12428,26,9,7956.46,8.981865132439246,2.302585092994046,-0.8376225998027668,0.9303406571479473,1.545899715283685
12429,9,8,7485.91,8.920911441322318,2.1972245773362196,-0.9188376150296986,0.8001660338568091,1.50197690253432
12430,43,1,256.4,5.5506312951620265,0.6931471805599453,-0.7564075845758348,-1.058145946714099,-0.9266239099862701
12431,36,27,10857.97,9.292746745527754,3.332204510175204,-0.7898490614339833,2.202452120611942,1.769918878499132
12432,43,5,5059.32,8.529185001388596,1.791759469228055,-0.7564075845758348,0.2992073267345332,1.2197015102667987
12433,1,10,20581.26,9.93218481871349,2.3978952727983707,-0.9570564457247255,1.0480979277381186,2.230693578746148
12434,85,3,1103.43,7.007084643758051,1.3862943611198906,-0.5557587234269442,-0.20175138038774237,0.12288640737665117
12435,80,6,13925.93,9.541579654832375,1.9459101490553132,-0.5796454926113359,0.48966298795922886,1.9492261703299174
12436,100,1,509.01,6.234430333369278,0.6931471805599453,-0.48409841587376895,-1.058145946714099,-0.4338830018801858
12437,2,39,12683.4,9.44812817095412,3.6888794541139363,-0.9522790918878471,2.6431297898006605,1.881885670479615
12438,14,2,2906.85,7.9751692554798295,1.0986122886681098,-0.8949508458453069,-0.5571872395918231,0.8204815545618942
12439,683,2,1158.18,7.055468137579511,1.0986122886681098,2.301098871026308,-0.5571872395918231,0.15775122196521063
12440,462,2,859.2,6.757164920349636,1.0986122886681098,1.245303673076193,-0.5571872395918231,-0.05720403526091208
12441,367,1,347.1,5.8524897948173935,0.6931471805599453,0.79145505857275,-1.058145946714099,-0.7091067405709995
12442,3,1,172.06,5.153638355178593,0.6931471805599453,-0.9475017380509687,-1.058145946714099,-1.212694306154117
12443,732,1,485.31,6.186846280636522,0.6931471805599453,2.535189209033347,-1.058145946714099,-0.4681717446903203
12444,21,5,5005.46,8.518484357502437,1.791759469228055,-0.8615093689871585,0.2992073267345332,1.2119906995005112
12445,22,2,434.98,6.077596370737269,1.0986122886681098,-0.8567320151502801,-0.5571872395918231,-0.5468964822322149
12446,58,1,1002.3100000000001,6.9110598129904375,0.6931471805599453,-0.6847472770226596,-1.058145946714099,0.05369157136574365
12447,243,1,476.49,6.168543217293113,0.6931471805599453,0.19906318279983484,-1.058145946714099,-0.48136080689871313
12448,44,1,449.45,6.110247083097449,0.6931471805599453,-0.7516302307389565,-1.058145946714099,-0.5233686023146806
12449,22,6,4835.89,8.484027231195778,1.9459101490553132,-0.8567320151502801,0.48966298795922886,1.1871611300533496
12450,156,5,688.2,6.5355315046537745,1.791759469228055,-0.21656660100858147,0.2992073267345332,-0.21691155810702126
12451,11,8,12669.88,9.447061726309741,2.1972245773362196,-0.909282907355942,0.8001660338568091,1.881117197765915
12452,17,2,430.57,6.067429722163682,1.0986122886681098,-0.8806187843346719,-0.5571872395918231,-0.5542224996300724
12453,134,1,707.09,6.562571204258897,0.6931471805599453,-0.3216683854199051,-1.058145946714099,-0.19742693558799163
12454,56,5,16679.78,9.72201243740933,1.791759469228055,-0.6943019846964162,0.2992073267345332,2.0792447988617253
12455,73,10,5879.95,8.679473592468364,2.3978952727983707,-0.6130869694694844,1.0480979277381186,1.327998440664329
12456,44,3,3181.04,8.065277779528966,1.3862943611198906,-0.7516302307389565,-0.20175138038774237,0.8854131404331999
12457,66,8,2995.91,8.005337036835723,2.1972245773362196,-0.6465284463276328,0.8001660338568091,0.8422202513869449
12458,71,4,1777.49,7.483519968656931,1.6094379124341003,-0.622641677143241,0.07394609082159041,0.46620244253804993
12459,605,1,454.36,6.121088314901487,0.6931471805599453,1.928465271749797,-1.058145946714099,-0.5155564848567276
12460,456,1,326.65,5.791945965485506,0.6931471805599453,1.216639550054923,-1.058145946714099,-0.7527342097225023
12461,94,2,826.88,6.718868216346018,1.0986122886681098,-0.5127625388950391,-0.5571872395918231,-0.08480037812457847
12462,19,2,1189.59,7.082204261557526,1.0986122886681098,-0.8710640766609151,-0.5571872395918231,0.17701708996453228
12463,53,4,1344.78,7.204729049594601,1.6094379124341003,-0.7086340462070513,0.07394609082159041,0.26530761386052454
12464,10,8,1212.05,7.100893128209941,2.1972245773362196,-0.9140602611928204,0.8001660338568091,0.19048415939757424
12465,17,2,742.1899999999999,6.610951732080795,1.0986122886681098,-0.8806187843346719,-0.5571872395918231,-0.16256425827842164
12466,682,1,56.73,4.055776969072842,0.6931471805599453,2.29632151718943,-1.058145946714099,-2.0038057089759405
12467,423,1,132.8,4.896346147694128,0.6931471805599453,1.0589868734379375,-1.058145946714099,-1.3980973103714018
12468,188,5,3670.74,8.208420943133293,1.791759469228055,-0.06369127822847431,0.2992073267345332,0.9885611246837952
12469,523,2,3070.54,8.029934343472139,1.0986122886681098,1.5367222571257724,-0.5571872395918231,0.8599449022445523
12470,690,1,211.95,5.3610573963692225,0.6931471805599453,2.3345403478844564,-1.058145946714099,-1.063229564316052
12471,2,79,39963.79,10.595754095448541,4.382026634673881,-0.9522790918878471,3.499524356127016,2.708857059155471
12472,32,19,17880.59,9.791526970948304,2.995732273553991,-0.8089584767814967,1.7867352234743035,2.1293364960837144
12473,29,5,3938.5499999999997,8.278821782571185,1.791759469228055,-0.8232905382921317,0.2992073267345332,1.0392914878720863
12474,17,31,12424.45,9.427502067612823,3.4657359027997265,-0.8806187843346719,2.3674323185913275,1.8670226415439106
12475,54,2,1149.64,7.048073588295634,1.0986122886681098,-0.703856692370173,-0.5571872395918231,0.1524227603477079
12476,16,23,14115.41,9.555093229428618,3.1780538303479458,-0.8853961381715503,2.0119964593872464,1.9589639597186963
12477,23,9,20276.37,9.917260764877222,2.302585092994046,-0.8519546613134018,0.9303406571479473,2.2199394076680687
12478,4,1,680.99,6.525014994979364,0.6931471805599453,-0.9427243842140904,-1.058145946714099,-0.2244896830202428
12479,11,1,527.2,6.269474999863032,0.6931471805599453,-0.909282907355942,-1.058145946714099,-0.4086300549943878
12480,28,7,5464.85,8.606274923740443,2.0794415416798357,-0.82806789212901,0.654643185938614,1.2752519808335092
12481,23,15,12361.39,9.422414078014738,2.772588722239781,-0.8519546613134018,1.5110377522649707,1.8633562710535871
12482,576,29,23691.4,10.072909600590481,3.4011973816621555,1.7899220104803248,2.2876939305965793,2.332098893671559
12483,17,19,5120.58,8.541218264178296,2.995732273553991,-0.8806187843346719,1.7867352234743035,1.2283725970966677
12484,33,12,6370.15,8.759535266023915,2.5649493574615367,-0.8041811229446183,1.2544959545938104,1.3856903348145204
12485,529,1,708.1,6.563996560309951,0.6931471805599453,1.5653863801470425,-1.058145946714099,-0.19639983377045753
12486,432,1,1037.28,6.945320776868279,0.6931471805599453,1.1019830579698426,-1.058145946714099,0.07837978750892079
12487,731,1,285.29999999999995,5.657040212104069,0.6931471805599453,2.5304118551964687,-1.058145946714099,-0.8499463725301332
12488,10,3,1298.66,7.169857970780942,1.3862943611198906,-0.9140602611928204,-0.20175138038774237,0.24017975306924744
12489,336,1,334.93,5.816902804925467,0.6931471805599453,0.6433570896295212,-1.058145946714099,-0.7347504819867268
12490,5,21,9823.64,9.192648794844782,3.091042453358316,-0.937947030377212,1.9044924940644754,1.69778898014713
12491,39,1,460.40000000000003,6.134265345739653,0.6931471805599453,-0.7755169999233482,-1.058145946714099,-0.506061206597252
12492,63,3,715.21,6.573973420047142,1.3862943611198906,-0.6608605078382679,-0.20175138038774237,-0.18921057690949597
12493,166,2,433.74,6.0747481512447195,1.0986122886681098,-0.16879306263979799,-0.5571872395918231,-0.5489488897098911
12494,16,9,1872.8700000000001,7.535761090061292,2.302585092994046,-0.8853961381715503,0.9303406571479473,0.5038470371674197
12495,641,1,357.4,5.881649681100775,0.6931471805599453,2.1004500098774175,-1.058145946714099,-0.6880943260387802
12496,620,2,54.09,4.008968211484625,1.0986122886681098,2.000125579302972,-0.5571872395918231,-2.0375357794098
12497,82,3,6248.5,8.740256739530276,1.3862943611198906,-0.5700907849375793,-0.20175138038774237,1.3717983605345798
12498,21,3,403.70000000000005,6.00314605188182,1.3862943611198906,-0.8615093689871585,-0.20175138038774237,-0.6005448725806419
12499,560,1,393.72,5.9781766527810465,0.6931471805599453,1.7134843490902711,-1.058145946714099,-0.6185376507220602
12500,23,19,5955.21,8.692189651745124,2.995732273553991,-0.8519546613134018,1.7867352234743035,1.3371615459708077
12501,337,1,2169.39,7.682662153888476,0.6931471805599453,0.6481344434663996,-1.058145946714099,0.6097029386055521
12502,96,5,3723.87,8.222787230875806,1.791759469228055,-0.5032078312212823,0.2992073267345332,0.998913373331173
12503,584,1,1126.0,7.027314514039777,0.6931471805599453,1.8281408411753517,-1.058145946714099,0.13746391348081222
12504,18,4,779.05,6.659358020193259,1.6094379124341003,-0.8758414304977935,0.07394609082159041,-0.12768301827973227
12505,409,1,955.2,6.862967096192003,0.6931471805599453,0.9921039197216407,-1.058145946714099,0.019036288710363617
12506,233,1,73.5,4.310799125385514,0.6931471805599453,0.15128964443105136,-1.058145946714099,-1.8200384881004534
12507,134,4,1844.06,7.520267076271057,1.6094379124341003,-0.3216683854199051,0.07394609082159041,0.49268215684640543
12508,26,2,398.27,5.989637879766574,1.0986122886681098,-0.8376225998027668,-0.5571872395918231,-0.6102787689785804
12509,284,1,176.5,5.178970608915471,0.6931471805599453,0.3949346901118471,-1.058145946714099,-1.1944400574447185
12510,143,9,5178.02,8.552371128165808,2.302585092994046,-0.278672200888,0.9303406571479473,1.2364092745737199
12511,429,1,3084.02,8.034313419300645,0.6931471805599453,1.0876509964592076,-1.058145946714099,0.8631004343231886
12512,66,2,138.03,4.9346897371814515,1.0986122886681098,-0.6465284463276328,-0.5571872395918231,-1.3704671821489867
12513,113,1,612.29,6.418837907265026,0.6931471805599453,-0.42199281599435046,-1.058145946714099,-0.30100016592116446
12514,267,2,1597.76,7.3769836077601205,1.0986122886681098,0.3137196748849152,-0.5571872395918231,0.38943306984012965
12515,353,1,383.7,5.95246380975825,0.6931471805599453,0.7245721048564532,-1.058145946714099,-0.6370661494667486
12516,78,4,2648.62,7.882171512471631,1.6094379124341003,-0.5892002002850927,0.07394609082159041,0.753468017277878
12517,28,5,2502.84,7.825580832414862,1.791759469228055,-0.82806789212901,0.2992073267345332,0.712689160445
12518,1,5,2056.89,7.629436465014086,1.791759469228055,-0.9570564457247255,0.2992073267345332,0.5713488713940832
12519,64,2,726.54,6.589668980352017,1.0986122886681098,-0.6560831540013895,-0.5571872395918231,-0.1779004635490936
12520,79,5,2634.26,7.876737127834484,1.791759469228055,-0.5844228464482143,0.2992073267345332,0.7495520368925794
12521,143,1,599.68,6.39806234681208,0.6931471805599453,-0.278672200888,-1.058145946714099,-0.3159708926288769
12522,39,2,192.72,5.266413817535028,1.0986122886681098,-0.7755169999233482,-0.5571872395918231,-1.1314290796348148
12523,19,23,4372.15,8.383238852219565,3.1780538303479458,-0.8710640766609151,2.0119964593872464,1.1145337137974238
12524,9,17,11126.11,9.317139751972052,2.8903717578961645,-0.9188376150296986,1.6565606001831652,1.7874963120362026
12525,498,3,973.73,6.882160509570649,1.3862943611198906,1.4172884112038135,-0.20175138038774237,0.03286693106201732
12526,1,3,1316.66,7.183612715167257,1.3862943611198906,-0.9570564457247255,-0.20175138038774237,0.25009132775857257
12527,82,5,735.51,6.601922813543027,1.791759469228055,-0.5700907849375793,0.2992073267345332,-0.1690704351972716
12528,9,6,1933.48,7.567593835498341,1.9459101490553132,-0.9188376150296986,0.48966298795922886,0.5267854957170025
12529,528,1,316.48,5.760414824222675,0.6931471805599453,1.5606090263101642,-1.058145946714099,-0.7754553343678393
12530,60,9,3759.26,8.232243382929433,2.302585092994046,-0.6751925693489029,0.9303406571479473,1.0057274117982482
12531,15,2,1933.2,7.567449083282863,1.0986122886681098,-0.8901734920084285,-0.5571872395918231,0.5266811882609814
12532,30,1,349.83000000000004,5.860301775655642,0.6931471805599453,-0.8185131844552533,-1.058145946714099,-0.7034774806316502
12533,628,2,1367.89,7.221755471439273,1.0986122886681098,2.038344409997999,-0.5571872395918231,0.2775767369402186
12534,131,1,1089.18,6.9940980992041535,0.6931471805599453,-0.33600044693054015,-1.058145946714099,0.11352839223023588
12535,92,2,716.35,6.575563866544399,1.0986122886681098,-0.5223172465687957,-0.5571872395918231,-0.18806451204604246
12536,43,3,12601.830000000002,9.441676670894656,1.3862943611198906,-0.7564075845758348,-0.20175138038774237,1.8772367636805045
12537,409,1,732.94,6.598427281404094,0.6931471805599453,0.9921039197216407,-1.058145946714099,-0.17158929173876
12538,29,2,640.45,6.463731238695349,1.0986122886681098,-0.8232905382921317,-0.5571872395918231,-0.2686503384705731
12539,22,7,11214.75,9.325074319439649,2.0794415416798357,-0.8567320151502801,0.654643185938614,1.793213907061874
12540,20,33,22254.49,10.010343998731724,3.5263605246161616,-0.8662867228240368,2.442335020593583,2.287014549070969
12541,30,3,981.18,6.889774590946187,1.3862943611198906,-0.8185131844552533,-0.20175138038774237,0.03835358600264531
12542,484,2,481.88,6.179768175579484,1.0986122886681098,1.3504054574875168,-0.5571872395918231,-0.47327217876320055
12543,448,1,980.25,6.888827269096618,0.6931471805599453,1.1784207193598963,-1.058145946714099,0.037670952359800065
12544,36,1,372.7,5.923453336491439,0.6931471805599453,-0.7898490614339833,-1.058145946714099,-0.6579708980015706
12545,75,2,1000.39,6.9091443138264115,1.0986122886681098,-0.6035322617957277,-0.5571872395918231,0.05231127577475666
12546,47,2,1161.5,7.058328137461511,1.0986122886681098,-0.7372981692283215,-0.5571872395918231,0.15981211831091882
12547,198,3,383.58,5.952151829722441,1.3862943611198906,-0.015917739859690833,-0.20175138038774237,-0.6372909601458605
12548,166,1,95.19999999999999,4.566429357671661,0.6931471805599453,-0.16879306263979799,-1.058145946714099,-1.6358330918391786
12549,576,6,1575.68,7.363076649441731,1.9459101490553132,1.7899220104803248,0.48966298795922886,0.3794118108328601
12550,79,1,964.83,6.872987835288763,0.6931471805599453,-0.5844228464482143,-1.058145946714099,0.026257164737590474
12551,358,1,168.0,5.1298987149230735,0.6931471805599453,0.7484588740408449,-1.058145946714099,-1.2298009284861466
12552,39,2,437.82,6.084089306213804,1.0986122886681098,-0.7755169999233482,-0.5571872395918231,-0.5422177173550808
12553,8,12,4608.75,8.435928904585275,2.5649493574615367,-0.923614968866577,1.2544959545938104,1.1525018050057771
12554,449,1,468.5,6.1516682986483175,0.6931471805599453,1.1831980731967746,-1.058145946714099,-0.49352075780922117
12555,682,1,129.23,4.869302117979612,0.6931471805599453,2.29632151718943,-1.058145946714099,-1.4175850531376322
12556,50,2,603.71,6.404749004268278,1.0986122886681098,-0.7229661077176863,-0.5571872395918231,-0.31115253301872087
12557,16,8,18716.14,9.837194960582092,2.1972245773362196,-0.8853961381715503,0.8001660338568091,2.162244536935202
12558,8,1,269.96,5.601971208509516,0.6931471805599453,-0.923614968866577,-1.058145946714099,-0.8896287197162562
12559,311,2,561.71,6.33276439774036,1.0986122886681098,0.5239232437075625,-0.5571872395918231,-0.3630241479353173
12560,5,3,2134.01,7.666226609492505,1.3862943611198906,-0.937947030377212,-0.20175138038774237,0.5978595977723733
12561,303,1,238.85,5.480013727948073,0.6931471805599453,0.48570441301253575,-1.058145946714099,-0.9775104457270524
12562,8,9,4966.92,8.510756520424078,2.302585092994046,-0.923614968866577,0.9303406571479473,1.2064220729787922
12563,409,1,249.24,5.522420457356946,0.6931471805599453,0.9921039197216407,-1.058145946714099,-0.9469524466787939
12564,261,1,456.9,6.12665081966305,0.6931471805599453,0.2850555518636451,-1.058145946714099,-0.5115481819864242
12565,289,1,145.92,4.989888220951467,0.6931471805599453,0.4188214592962389,-1.058145946714099,-1.3306915324343807
12566,86,1,351.65,5.865476063654188,0.6931471805599453,-0.5509813695900658,-1.058145946714099,-0.6997489241044423
12567,23,15,13709.86,9.525943498524859,2.772588722239781,-0.8519546613134018,1.5110377522649707,1.9379588630835456
12568,645,1,70.0,4.2626798770413155,0.6931471805599453,2.119559425224931,-1.058145946714099,-1.8547128892061715
12569,2,32,4124.69,8.324988557507531,3.4965075614664802,-0.9522790918878471,2.4054512011867506,1.0725589499997084
12570,682,1,77.52,4.3633533694082605,0.6931471805599453,2.29632151718943,-1.058145946714099,-1.7821682594547847
12571,40,2,519.61,6.255001200981438,1.0986122886681098,-0.7707396460864698,-0.5571872395918231,-0.4190597754329534
12572,9,2,1020.42,6.928949094989139,1.0986122886681098,-0.9188376150296986,-0.5571872395918231,0.06658246556839703
12573,227,5,717.41,6.577040436712936,1.791759469228055,0.12262552140978127,0.2992073267345332,-0.187000505685877
12574,316,1,218.45,5.391124416134243,0.6931471805599453,0.5478100128919543,-1.058145946714099,-1.0415634756039331
12575,457,2,622.8199999999999,6.435861865217934,1.0986122886681098,1.2214169038918015,-0.5571872395918231,-0.2887328183050169
12576,36,8,2142.72,7.670297916647234,2.1972245773362196,-0.7898490614339833,0.8001660338568091,0.6007933538505618
12577,35,8,1653.75,7.4114052189990325,2.1972245773362196,-0.7946264152708616,0.8001660338568091,0.41423704737248096
12578,21,4,4642.45,8.443212903418239,1.6094379124341003,-0.8615093689871585,0.07394609082159041,1.1577506047247825
12579,78,1,440.42,6.0899968031722285,0.6931471805599453,-0.5892002002850927,-1.058145946714099,-0.5379608154682934
12580,247,2,1052.9,6.960252847939891,1.0986122886681098,0.21817259814734824,-0.5571872395918231,0.08913973575193213
12581,40,1,197.71,5.291846475417725,0.6931471805599453,-0.7707396460864698,-1.058145946714099,-1.1131024803849439
12582,239,4,1980.4,7.59155894453893,1.6094379124341003,0.17995376745232144,0.07394609082159041,0.5440545893128053
12583,3,27,14447.44,9.578341729235134,3.332204510175204,-0.9475017380509687,2.202452120611942,1.9757166696037534
12584,4,9,2338.15,7.757542894498013,2.302585092994046,-0.9427243842140904,0.9303406571479473,0.6636614879248577
12585,234,2,2040.1,7.621244157199997,1.0986122886681098,0.15606699826792972,-0.5571872395918231,0.5654455504382919
12586,17,4,2062.67,7.632241230097758,1.6094379124341003,-0.8806187843346719,0.07394609082159041,0.5733699659220548
12587,8,1,144.0,4.976733742420574,0.6931471805599453,-0.923614968866577,-1.058145946714099,-1.3401705596555469
12588,39,4,958.78,6.866704091532522,1.6094379124341003,-0.7755169999233482,0.07394609082159041,0.021729141982727518
12589,29,8,4695.66,8.454606896777193,2.1972245773362196,-0.8232905382921317,0.8001660338568091,1.1659610383769927
12590,211,2,9864.26,9.196774773912752,1.0986122886681098,0.046187860019727696,-0.5571872395918231,1.7007621324319129
