Customer ID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster,Segment
12395,19,15,5067.27,8.53075481547577,2.772588722239781,-0.8710640766609151,1.5110377522649707,1.220832707556722,3,Champions
12396,674,1,931.43,6.837794081676172,0.6931471805599453,2.258102686494403,-1.058145946714099,0.0008967866940728,0,Dormant
12397,36,2,2409.9,7.7877554007552545,1.0986122886681098,-0.7898490614339833,-0.5571872395918231,0.685432413207794,2,Loyal
12398,46,1,1635.66,7.4004128587924045,0.6931471805599453,-0.7420755230651997,-1.058145946714099,0.4063160278217026,1,Hibernating
12399,119,7,1962.3,7.582382009904704,2.0794415416798357,-0.3933286929730804,0.654643185938614,0.5374417530076331,2,Loyal
12400,414,1,205.25,5.32908902521479,0.6931471805599453,1.0159906889060324,-1.058145946714099,-1.0862657538295757,0,Dormant
12401,303,1,84.3,4.446174454497633,0.6931471805599453,0.4857044130125357,-1.058145946714099,-1.7224879522343173,0,Dormant
12402,323,6,1256.9,7.137198942844827,1.9459101490553132,0.5812514897501027,0.4896629879592288,0.2166458810045926,2,Loyal
12403,50,2,1019.36,6.927910785185701,1.0986122886681098,-0.7229661077176863,-0.5571872395918231,0.0658342666285702,1,Hibernating
12404,682,1,63.24,4.162626069638506,0.6931471805599453,2.29632151718943,-1.058145946714099,-1.9268109782125344,0,Dormant
12405,149,1,1710.39,7.445061184797548,0.6931471805599453,-0.2500080778667299,-1.058145946714099,0.4384893060393343,1,Hibernating
12406,22,5,6390.36,8.762702357276806,1.791759469228055,-0.8567320151502801,0.2992073267345332,1.3879725191008505,2,Loyal
12407,50,5,1708.12,7.443733897151405,1.791759469228055,-0.7229661077176863,0.2992073267345332,0.4375328716433562,2,Loyal
12408,33,8,4340.7699999999995,8.37603737805411,2.1972245773362196,-0.8041811229446183,0.8001660338568091,1.1093443807891596,2,Loyal
12409,79,7,23419.29,10.061358019654037,2.0794415416798357,-0.5844228464482143,0.654643185938614,2.3237749034892867,3,Champions
12410,309,3,1013.71,6.9223581363660704,1.3862943611198906,0.5143685360338058,-0.2017513803877423,0.0618330658825848,2,Loyal
12411,410,1,346.9,5.8519150821578965,0.6931471805599453,0.996881273558519,-1.058145946714099,-0.7095208745810196,0,Dormant
12412,75,6,2596.93,7.862470253064629,1.9459101490553132,-0.6035322617957277,0.4896629879592288,0.7392714245530759,2,Loyal
12413,67,4,999.45,6.908205177762502,1.6094379124341005,-0.6417510924907545,0.0739460908215904,0.0516345407530475,2,Loyal
12414,217,6,952.41,6.860045031492727,1.9459101490553132,0.0748519830409977,0.4896629879592288,0.0169306688819987,2,Loyal
12415,24,28,144458.37,11.88075357052652,3.367295829986474,-0.8471773074765234,2.245808014503504,3.634818888417153,3,Champions
12416,657,1,202.56,5.315960801720632,0.6931471805599453,2.176887671267471,-1.058145946714099,-1.095725861850919,0,Dormant
12417,3,20,6816.91,8.827308252258714,3.044522437723423,-0.9475017380509688,1.8470162614078611,1.4345270849654823,3,Champions
12418,113,4,2021.2,7.611941306657299,1.6094379124341005,-0.4219928159943504,0.0739460908215904,0.5587419799910415,2,Loyal
12419,386,2,503.01,6.222596109144375,1.0986122886681098,0.8822247814734386,-0.5571872395918231,-0.4424106628821633,0,Dormant
12420,64,1,600.39,6.3992436425478765,0.6931471805599453,-0.6560831540013895,-1.058145946714099,-0.315119659004559,1,Hibernating
12421,16,6,1098.6,7.00270175629109,1.9459101490553132,-0.8853961381715503,0.4896629879592288,0.1197281286574252,2,Loyal
12422,96,17,5231.8,8.562701786647002,2.8903717578961645,-0.5032078312212823,1.6565606001831652,1.2438534763887783,3,Champions
12423,1,10,2622.39,7.872222653526559,2.3978952727983707,-0.9570564457247256,1.0480979277381186,0.7462989375961246,2,Loyal
12424,163,4,3340.03,8.114034421663943,1.6094379124341005,-0.183125124150433,0.0739460908215904,0.9205468431432504,2,Loyal
12425,78,2,1741.41,7.463024491372512,1.0986122886681098,-0.5892002002850927,-0.5571872395918231,0.4514335418451367,2,Loyal
12426,195,2,1345.21,7.205048515865767,1.0986122886681098,-0.0302498013703258,-0.5571872395918231,0.2655378190696108,2,Loyal
12427,22,3,1129.3,7.030238363196686,1.3862943611198906,-0.8567320151502801,-0.2017513803877423,0.1395708191771376,2,Loyal
12428,26,9,7956.46,8.981865132439246,2.302585092994046,-0.8376225998027668,0.9303406571479472,1.545899715283685,3,Champions
12429,9,8,7485.91,8.920911441322318,2.1972245773362196,-0.9188376150296986,0.8001660338568091,1.50197690253432,3,Champions
12430,43,1,256.4,5.5506312951620265,0.6931471805599453,-0.7564075845758348,-1.058145946714099,-0.92662390998627,1,Hibernating
12431,36,27,10857.97,9.292746745527754,3.332204510175204,-0.7898490614339833,2.202452120611942,1.769918878499132,3,Champions
12432,43,5,5059.32,8.529185001388596,1.791759469228055,-0.7564075845758348,0.2992073267345332,1.2197015102667987,2,Loyal
12433,1,10,20581.26,9.93218481871349,2.3978952727983707,-0.9570564457247256,1.0480979277381186,2.230693578746148,3,Champions
12434,85,3,1103.43,7.007084643758051,1.3862943611198906,-0.5557587234269442,-0.2017513803877423,0.1228864073766511,2,Loyal
12435,80,6,13925.93,9.541579654832375,1.9459101490553132,-0.5796454926113359,0.4896629879592288,1.9492261703299176,3,Champions
12436,100,1,509.01,6.234430333369278,0.6931471805599453,-0.4840984158737689,-1.058145946714099,-0.4338830018801858,1,Hibernating
12437,2,39,12683.4,9.44812817095412,3.688879454113936,-0.9522790918878472,2.6431297898006605,1.881885670479615,3,Champions
12438,14,2,2906.85,7.975169255479829,1.0986122886681098,-0.8949508458453069,-0.5571872395918231,0.8204815545618942,2,Loyal
12439,683,2,1158.18,7.055468137579511,1.0986122886681098,2.301098871026308,-0.5571872395918231,0.1577512219652106,0,Dormant
12440,462,2,859.2,6.757164920349636,1.0986122886681098,1.245303673076193,-0.5571872395918231,-0.057204035260912,0,Dormant
12441,367,1,347.1,5.8524897948173935,0.6931471805599453,0.79145505857275,-1.058145946714099,-0.7091067405709995,0,Dormant
12442,3,1,172.06,5.153638355178593,0.6931471805599453,-0.9475017380509688,-1.058145946714099,-1.212694306154117,1,Hibernating
12443,732,1,485.31,6.186846280636522,0.6931471805599453,2.535189209033347,-1.058145946714099,-0.4681717446903203,0,Dormant
12444,21,5,5005.46,8.518484357502437,1.791759469228055,-0.8615093689871585,0.2992073267345332,1.2119906995005112,2,Loyal
12445,22,2,434.98,6.077596370737269,1.0986122886681098,-0.8567320151502801,-0.5571872395918231,-0.5468964822322149,1,Hibernating
12446,58,1,1002.31,6.9110598129904375,0.6931471805599453,-0.6847472770226596,-1.058145946714099,0.0536915713657436,1,Hibernating
12447,243,1,476.49,6.168543217293113,0.6931471805599453,0.1990631827998348,-1.058145946714099,-0.4813608068987131,1,Hibernating
12448,44,1,449.45,6.110247083097449,0.6931471805599453,-0.7516302307389565,-1.058145946714099,-0.5233686023146806,1,Hibernating
12449,22,6,4835.89,8.484027231195778,1.9459101490553132,-0.8567320151502801,0.4896629879592288,1.1871611300533496,2,Loyal
12450,156,5,688.2,6.5355315046537745,1.791759469228055,-0.2165666010085814,0.2992073267345332,-0.2169115581070212,2,Loyal
12451,11,8,12669.88,9.44706172630974,2.1972245773362196,-0.909282907355942,0.8001660338568091,1.881117197765915,3,Champions
12452,17,2,430.57,6.067429722163682,1.0986122886681098,-0.8806187843346719,-0.5571872395918231,-0.5542224996300724,1,Hibernating
12453,134,1,707.09,6.562571204258897,0.6931471805599453,-0.3216683854199051,-1.058145946714099,-0.1974269355879916,1,Hibernating
12454,56,5,16679.78,9.72201243740933,1.791759469228055,-0.6943019846964162,0.2992073267345332,2.0792447988617253,3,Champions
12455,73,10,5879.95,8.679473592468364,2.3978952727983707,-0.6130869694694844,1.0480979277381186,1.327998440664329,3,Champions
12456,44,3,3181.04,8.065277779528966,1.3862943611198906,-0.7516302307389565,-0.2017513803877423,0.8854131404331999,2,Loyal
12457,66,8,2995.91,8.005337036835723,2.1972245773362196,-0.6465284463276328,0.8001660338568091,0.8422202513869449,2,Loyal
12458,71,4,1777.49,7.483519968656931,1.6094379124341005,-0.622641677143241,0.0739460908215904,0.4662024425380499,2,Loyal
12459,605,1,454.36,6.121088314901487,0.6931471805599453,1.928465271749797,-1.058145946714099,-0.5155564848567276,0,Dormant
12460,456,1,326.65,5.791945965485506,0.6931471805599453,1.216639550054923,-1.058145946714099,-0.7527342097225023,0,Dormant
12461,94,2,826.88,6.718868216346018,1.0986122886681098,-0.5127625388950391,-0.5571872395918231,-0.0848003781245784,1,Hibernating
12462,19,2,1189.59,7.082204261557526,1.0986122886681098,-0.8710640766609151,-0.5571872395918231,0.1770170899645322,2,Loyal
12463,53,4,1344.78,7.204729049594601,1.6094379124341005,-0.7086340462070513,0.0739460908215904,0.2653076138605245,2,Loyal
12464,10,8,1212.05,7.100893128209941,2.1972245773362196,-0.9140602611928204,0.8001660338568091,0.1904841593975742,2,Loyal
12465,17,2,742.1899999999999,6.610951732080795,1.0986122886681098,-0.8806187843346719,-0.5571872395918231,-0.1625642582784216,1,Hibernating
12466,682,1,56.73,4.055776969072842,0.6931471805599453,2.29632151718943,-1.058145946714099,-2.0038057089759405,0,Dormant
12467,423,1,132.8,4.896346147694128,0.6931471805599453,1.0589868734379375,-1.058145946714099,-1.3980973103714018,0,Dormant
12468,188,5,3670.74,8.208420943133293,1.791759469228055,-0.0636912782284743,0.2992073267345332,0.9885611246837952,2,Loyal
12469,523,2,3070.54,8.029934343472139,1.0986122886681098,1.5367222571257724,-0.5571872395918231,0.8599449022445523,0,Dormant
12470,690,1,211.95,5.3610573963692225,0.6931471805599453,2.3345403478844564,-1.058145946714099,-1.063229564316052,0,Dormant
12471,2,79,39963.79,10.59575409544854,4.382026634673881,-0.9522790918878472,3.499524356127016,2.708857059155471,3,Champions
12472,32,19,17880.59,9.791526970948304,2.995732273553991,-0.8089584767814967,1.7867352234743037,2.1293364960837144,3,Champions
12473,29,5,3938.55,8.278821782571185,1.791759469228055,-0.8232905382921317,0.2992073267345332,1.0392914878720865,2,Loyal
12474,17,31,12424.45,9.427502067612824,3.4657359027997265,-0.8806187843346719,2.3674323185913275,1.8670226415439104,3,Champions
12475,54,2,1149.64,7.048073588295634,1.0986122886681098,-0.703856692370173,-0.5571872395918231,0.1524227603477079,1,Hibernating
12476,16,23,14115.41,9.555093229428618,3.1780538303479458,-0.8853961381715503,2.0119964593872464,1.9589639597186963,3,Champions
12477,23,9,20276.37,9.917260764877222,2.302585092994046,-0.8519546613134018,0.9303406571479472,2.2199394076680687,3,Champions
12478,4,1,680.99,6.525014994979364,0.6931471805599453,-0.9427243842140904,-1.058145946714099,-0.2244896830202428,1,Hibernating
12479,11,1,527.2,6.269474999863032,0.6931471805599453,-0.909282907355942,-1.058145946714099,-0.4086300549943878,1,Hibernating
12480,28,7,5464.85,8.606274923740443,2.0794415416798357,-0.82806789212901,0.654643185938614,1.2752519808335092,2,Loyal
12481,23,15,12361.39,9.422414078014738,2.772588722239781,-0.8519546613134018,1.5110377522649707,1.8633562710535871,3,Champions
12482,576,29,23691.4,10.07290960059048,3.4011973816621555,1.7899220104803248,2.2876939305965793,2.332098893671559,3,Champions
12483,17,19,5120.58,8.541218264178296,2.995732273553991,-0.8806187843346719,1.7867352234743037,1.2283725970966677,3,Champions
12484,33,12,6370.15,8.759535266023915,2.5649493574615367,-0.8041811229446183,1.2544959545938104,1.3856903348145204,3,Champions
12485,529,1,708.1,6.563996560309951,0.6931471805599453,1.5653863801470425,-1.058145946714099,-0.1963998337704575,0,Dormant
12486,432,1,1037.28,6.945320776868279,0.6931471805599453,1.1019830579698426,-1.058145946714099,0.0783797875089207,0,Dormant
12487,731,1,285.29999999999995,5.657040212104069,0.6931471805599453,2.5304118551964687,-1.058145946714099,-0.8499463725301332,0,Dormant
12488,10,3,1298.66,7.169857970780942,1.3862943611198906,-0.9140602611928204,-0.2017513803877423,0.2401797530692474,2,Loyal
12489,336,1,334.93,5.816902804925467,0.6931471805599453,0.6433570896295212,-1.058145946714099,-0.7347504819867268,0,Dormant
12490,5,21,9823.64,9.192648794844782,3.091042453358316,-0.937947030377212,1.9044924940644752,1.69778898014713,3,Champions
12491,39,1,460.4,6.134265345739653,0.6931471805599453,-0.7755169999233482,-1.058145946714099,-0.506061206597252,1,Hibernating
12492,63,3,715.21,6.573973420047142,1.3862943611198906,-0.6608605078382679,-0.2017513803877423,-0.1892105769094959,1,Hibernating
12493,166,2,433.74,6.0747481512447195,1.0986122886681098,-0.1687930626397979,-0.5571872395918231,-0.5489488897098911,1,Hibernating
12494,16,9,1872.87,7.535761090061292,2.302585092994046,-0.8853961381715503,0.9303406571479472,0.5038470371674197,2,Loyal
12495,641,1,357.4,5.881649681100775,0.6931471805599453,2.1004500098774175,-1.058145946714099,-0.6880943260387802,0,Dormant
12496,620,2,54.09,4.008968211484625,1.0986122886681098,2.000125579302972,-0.5571872395918231,-2.0375357794098,0,Dormant
12497,82,3,6248.5,8.740256739530276,1.3862943611198906,-0.5700907849375793,-0.2017513803877423,1.3717983605345798,2,Loyal
12498,21,3,403.7000000000001,6.00314605188182,1.3862943611198906,-0.8615093689871585,-0.2017513803877423,-0.6005448725806419,1,Hibernating
12499,560,1,393.72,5.9781766527810465,0.6931471805599453,1.7134843490902711,-1.058145946714099,-0.6185376507220602,0,Dormant
12500,23,19,5955.21,8.692189651745124,2.995732273553991,-0.8519546613134018,1.7867352234743037,1.3371615459708075,3,Champions
12501,337,1,2169.39,7.682662153888476,0.6931471805599453,0.6481344434663996,-1.058145946714099,0.6097029386055521,0,Dormant
12502,96,5,3723.87,8.222787230875806,1.791759469228055,-0.5032078312212823,0.2992073267345332,0.998913373331173,2,Loyal
12503,584,1,1126.0,7.027314514039777,0.6931471805599453,1.8281408411753517,-1.058145946714099,0.1374639134808122,0,Dormant
12504,18,4,779.05,6.659358020193259,1.6094379124341005,-0.8758414304977935,0.0739460908215904,-0.1276830182797322,2,Loyal
12505,409,1,955.2,6.862967096192003,0.6931471805599453,0.9921039197216408,-1.058145946714099,0.0190362887103636,0,Dormant
12506,233,1,73.5,4.310799125385514,0.6931471805599453,0.1512896444310513,-1.058145946714099,-1.8200384881004537,1,Hibernating
12507,134,4,1844.06,7.520267076271057,1.6094379124341005,-0.3216683854199051,0.0739460908215904,0.4926821568464054,2,Loyal
12508,26,2,398.27,5.989637879766574,1.0986122886681098,-0.8376225998027668,-0.5571872395918231,-0.6102787689785804,1,Hibernating
12509,284,1,176.5,5.178970608915471,0.6931471805599453,0.3949346901118471,-1.058145946714099,-1.1944400574447185,1,Hibernating
12510,143,9,5178.02,8.552371128165808,2.302585092994046,-0.278672200888,0.9303406571479472,1.23640927457372,3,Champions
12511,429,1,3084.02,8.034313419300645,0.6931471805599453,1.0876509964592076,-1.058145946714099,0.8631004343231886,0,Dormant
12512,66,2,138.03,4.9346897371814515,1.0986122886681098,-0.6465284463276328,-0.5571872395918231,-1.3704671821489869,1,Hibernating
12513,113,1,612.29,6.418837907265026,0.6931471805599453,-0.4219928159943504,-1.058145946714099,-0.3010001659211644,1,Hibernating
12514,267,2,1597.76,7.37698360776012,1.0986122886681098,0.3137196748849152,-0.5571872395918231,0.3894330698401296,2,Loyal
12515,353,1,383.7,5.95246380975825,0.6931471805599453,0.7245721048564532,-1.058145946714099,-0.6370661494667486,0,Dormant
12516,78,4,2648.62,7.882171512471631,1.6094379124341005,-0.5892002002850927,0.0739460908215904,0.753468017277878,2,Loyal
12517,28,5,2502.84,7.825580832414862,1.791759469228055,-0.82806789212901,0.2992073267345332,0.712689160445,2,Loyal
12518,1,5,2056.89,7.629436465014086,1.791759469228055,-0.9570564457247256,0.2992073267345332,0.5713488713940832,2,Loyal
12519,64,2,726.54,6.589668980352017,1.0986122886681098,-0.6560831540013895,-0.5571872395918231,-0.1779004635490936,1,Hibernating
12520,79,5,2634.26,7.876737127834484,1.791759469228055,-0.5844228464482143,0.2992073267345332,0.7495520368925794,2,Loyal
12521,143,1,599.68,6.39806234681208,0.6931471805599453,-0.278672200888,-1.058145946714099,-0.3159708926288769,1,Hibernating
12522,39,2,192.72,5.266413817535028,1.0986122886681098,-0.7755169999233482,-0.5571872395918231,-1.1314290796348148,1,Hibernating
12523,19,23,4372.15,8.383238852219565,3.1780538303479458,-0.8710640766609151,2.0119964593872464,1.1145337137974238,3,Champions
12524,9,17,11126.11,9.317139751972052,2.8903717578961645,-0.9188376150296986,1.6565606001831652,1.7874963120362026,3,Champions
12525,498,3,973.73,6.882160509570649,1.3862943611198906,1.4172884112038135,-0.2017513803877423,0.0328669310620173,0,Dormant
12526,1,3,1316.66,7.183612715167257,1.3862943611198906,-0.9570564457247256,-0.2017513803877423,0.2500913277585725,2,Loyal
12527,82,5,735.51,6.601922813543027,1.791759469228055,-0.5700907849375793,0.2992073267345332,-0.1690704351972716,2,Loyal
12528,9,6,1933.48,7.567593835498341,1.9459101490553132,-0.9188376150296986,0.4896629879592288,0.5267854957170025,2,Loyal
12529,528,1,316.48,5.760414824222675,0.6931471805599453,1.5606090263101642,-1.058145946714099,-0.7754553343678393,0,Dormant
12530,60,9,3759.26,8.232243382929433,2.302585092994046,-0.6751925693489029,0.9303406571479472,1.0057274117982482,2,Loyal
12531,15,2,1933.2,7.567449083282863,1.0986122886681098,-0.8901734920084285,-0.5571872395918231,0.5266811882609814,2,Loyal
12532,30,1,349.83000000000004,5.860301775655642,0.6931471805599453,-0.8185131844552533,-1.058145946714099,-0.7034774806316502,1,Hibernating
12533,628,2,1367.89,7.221755471439273,1.0986122886681098,2.038344409997999,-0.5571872395918231,0.2775767369402186,0,Dormant
12534,131,1,1089.18,6.9940980992041535,0.6931471805599453,-0.3360004469305401,-1.058145946714099,0.1135283922302358,1,Hibernating
12535,92,2,716.35,6.575563866544399,1.0986122886681098,-0.5223172465687957,-0.5571872395918231,-0.1880645120460424,1,Hibernating
12536,43,3,12601.830000000002,9.441676670894656,1.3862943611198906,-0.7564075845758348,-0.2017513803877423,1.8772367636805043,2,Loyal
12537,409,1,732.94,6.598427281404094,0.6931471805599453,0.9921039197216408,-1.058145946714099,-0.17158929173876,0,Dormant
12538,29,2,640.45,6.463731238695349,1.0986122886681098,-0.8232905382921317,-0.5571872395918231,-0.2686503384705731,1,Hibernating
12539,22,7,11214.75,9.325074319439649,2.0794415416798357,-0.8567320151502801,0.654643185938614,1.793213907061874,3,Champions
12540,20,33,22254.49,10.010343998731724,3.5263605246161616,-0.8662867228240368,2.442335020593583,2.287014549070969,3,Champions
12541,30,3,981.18,6.889774590946187,1.3862943611198906,-0.8185131844552533,-0.2017513803877423,0.0383535860026453,2,Loyal
12542,484,2,481.88,6.179768175579484,1.0986122886681098,1.3504054574875168,-0.5571872395918231,-0.4732721787632005,0,Dormant
12543,448,1,980.25,6.888827269096618,0.6931471805599453,1.1784207193598963,-1.058145946714099,0.0376709523598,0,Dormant
12544,36,1,372.7,5.923453336491439,0.6931471805599453,-0.7898490614339833,-1.058145946714099,-0.6579708980015706,1,Hibernating
12545,75,2,1000.39,6.9091443138264115,1.0986122886681098,-0.6035322617957277,-0.5571872395918231,0.0523112757747566,1,Hibernating
12546,47,2,1161.5,7.058328137461511,1.0986122886681098,-0.7372981692283215,-0.5571872395918231,0.1598121183109188,2,Loyal
12547,198,3,383.58,5.952151829722441,1.3862943611198906,-0.0159177398596908,-0.2017513803877423,-0.6372909601458605,1,Hibernating
12548,166,1,95.2,4.566429357671661,0.6931471805599453,-0.1687930626397979,-1.058145946714099,-1.6358330918391786,1,Hibernating
12549,576,6,1575.68,7.363076649441731,1.9459101490553132,1.7899220104803248,0.4896629879592288,0.3794118108328601,0,Dormant
12550,79,1,964.83,6.872987835288763,0.6931471805599453,-0.5844228464482143,-1.058145946714099,0.0262571647375904,1,Hibernating
12551,358,1,168.0,5.1298987149230735,0.6931471805599453,0.7484588740408449,-1.058145946714099,-1.2298009284861466,0,Dormant
12552,39,2,437.82,6.084089306213804,1.0986122886681098,-0.7755169999233482,-0.5571872395918231,-0.5422177173550808,1,Hibernating
12553,8,12,4608.75,8.435928904585275,2.5649493574615367,-0.923614968866577,1.2544959545938104,1.1525018050057771,3,Champions
12554,449,1,468.5,6.1516682986483175,0.6931471805599453,1.1831980731967746,-1.058145946714099,-0.4935207578092211,0,Dormant
12555,682,1,129.23,4.869302117979612,0.6931471805599453,2.29632151718943,-1.058145946714099,-1.4175850531376322,0,Dormant
12556,50,2,603.71,6.404749004268278,1.0986122886681098,-0.7229661077176863,-0.5571872395918231,-0.3111525330187208,1,Hibernating
12557,16,8,18716.14,9.837194960582092,2.1972245773362196,-0.8853961381715503,0.8001660338568091,2.162244536935202,3,Champions
12558,8,1,269.96,5.601971208509516,0.6931471805599453,-0.923614968866577,-1.058145946714099,-0.8896287197162562,1,Hibernating
12559,311,2,561.71,6.33276439774036,1.0986122886681098,0.5239232437075625,-0.5571872395918231,-0.3630241479353173,0,Dormant
12560,5,3,2134.01,7.666226609492505,1.3862943611198906,-0.937947030377212,-0.2017513803877423,0.5978595977723733,2,Loyal
12561,303,1,238.85,5.480013727948073,0.6931471805599453,0.4857044130125357,-1.058145946714099,-0.9775104457270524,0,Dormant
12562,8,9,4966.92,8.510756520424078,2.302585092994046,-0.923614968866577,0.9303406571479472,1.2064220729787922,3,Champions
12563,409,1,249.24,5.522420457356946,0.6931471805599453,0.9921039197216408,-1.058145946714099,-0.946952446678794,0,Dormant
